diario,seccion,sustantivos,adjetivos,verbos,candidatos,terminos,etica,gestion,ideologia,personalidad,positiva,negativa,dsustantiva,dvalorativa
lanacion,politica,"debut,cabeza,lista,ciudad,economista,objetivo,modo,oficialismo,kirchnerismo","electoral,liberal,visible,igual,porteño","lograr,preocupar",Javier Milei,"debut,cabeza,lista,ciudad,economista,objetivo,modo,oficialismo,kirchnerismo,electoral,liberal,visible,igual,porteño,lograr,preocupar",0,0,0.0377358490566038,0.03125,0,0,ideologia,neutra
lanacion,politica,"campaña,nacion","","",Javier Milei,"campaña,nacion,,",0,0,0,0,0,0,otras,neutra
lanacion,politica,"cierre,campaña,domingo,gusano,zurdo,comunista,igualdad,hombre,mujer,dicho,jefe,gobierno","pasado,arrastrado,pelado,asqueroso,peor,laboral,remunerativo","cuestionar,cantar,decir él,tildar él,aplastar,volver,apuntar,decir,asegurar,enfrentar",Ricardo López Murphy,"cierre,campaña,domingo,gusano,zurdo,comunista,igualdad,hombre,mujer,dicho,jefe,gobierno,pasado,arrastrado,pelado,asqueroso,peor,laboral,remunerativo,cuestionar,cantar,decir él,tildar él,aplastar,volver,apuntar,decir,asegurar,enfrentar",0.0222222222222222,0,0.0336134453781513,0.0222222222222222,0.0158730158730159,0.0188679245283019,ideologia,negativa
lanacion,politica,"precandidato,acto,cierre,campaña,figurita,elección","primero,difícil",convertir,Javier Milei,"precandidato,acto,cierre,campaña,figurita,elección,primero,difícil,convertir",0,0.0476190476190476,0.03,0,0,0.0303030303030303,gestion,negativa
lanacion,politica,"encuesta,universo,joven,elección,entrevista","último,solo","decir,tomárar,ganar,afirmar",José Luis Espert,"encuesta,universo,joven,elección,entrevista,último,solo,decir,tomárar,ganar,afirmar",0,0.0227272727272727,0,0,0,0,gestion,neutra
lanacion,politica,"terreno,oferta,puesto","complicado,mayor,electoral","buscar,disputar",Florencio Randazzo,"terreno,oferta,puesto,complicado,mayor,electoral,buscar,disputar",0,0,0,0,0,0,otras,neutra
lanacion,politica,"precandidato,diputado,incorporación,día,cierre,listas-,distrito","nacional,junto,bonaerense","ir,presentar,sorprender","Javier Milei,José Luis Espert,Carolina Píparo","precandidato,diputado,incorporación,día,cierre,listas-,distrito,nacional,junto,bonaerense,ir,presentar,sorprender",0,0.0337078651685393,0.0388349514563107,0,0,0.027027027027027,ideologia,negativa
clarin,politica,"repudio,ataque,compañero,compañera,local,barrio,red","sufrido,social",escribir,Myriam Bregman,"repudio,ataque,compañero,compañera,local,barrio,red,sufrido,social,escribir",0.0384615384615385,0,0,0.0384615384615385,0,0,etica,neutra
clarin,politica,"denuncia,antisemitismo,campaña,dirigente,izquierda,red,exconsejero","electoral,social","denunciar,discriminar",Myriam Bregman,"denuncia,antisemitismo,campaña,dirigente,izquierda,red,exconsejero,electoral,social,denunciar,discriminar",0.037037037037037,0.0344827586206897,0.0294117647058824,0.0769230769230769,0,0,personalidad,neutra
lanacion,politica,"voto,candidato,noviembre","suficiente,proyectado",multiplicar,Diego Santilli,"voto,candidato,noviembre,suficiente,proyectado,multiplicar",0,0,0.0204081632653061,0,0,0.0333333333333333,ideologia,negativa
lanacion,politica,cifra,imposible,alcanzar,Victoria Tolosa Paz,"cifra,imposible,alcanzar",0.0526315789473684,0,0,0,0,0,etica,neutra
lanacion,espectaculos,"proyecto,diferencia,ciclo,entidad,vida,artista,particular,material,compañía,obra","gran,propiciado,artístico,nuevo,junto","armamos,repasar,crear",Carolina Castro,"proyecto,diferencia,ciclo,entidad,vida,artista,particular,material,compañía,obra,gran,propiciado,artístico,nuevo,junto,armamos,repasar,crear",0,0.0319148936170213,0,0,0.0192307692307692,0,gestion,positiva
clarin,politica,"estadística,intención,voto,precandidato,consolidad,2023",presidencial,hablar,Javier Milei,"estadística,intención,voto,precandidato,consolidad,2023,presidencial,hablar",0,0,0,0,0,0.03125,otras,negativa
clarin,politica,"estudio,consultora,agosto,candidato,diputado,seguidor,cabeza,lista","nacional,nuevo","sumar,escoltar",Victoria Tolosa Paz,"estudio,consultora,agosto,candidato,diputado,seguidor,cabeza,lista,nacional,nuevo,sumar,escoltar",0,0,0.0392156862745098,0,0,0.0277777777777778,ideologia,negativa
clarin,politica,"valor,protagonismo,rival,presidenta","similar,porteño","",María Eugenia Vidal,"valor,protagonismo,rival,presidenta,similar,porteño,",0,0,0.0204081632653061,0,0,0,ideologia,neutra
clarin,politica,"número,protagonismo",redondo,"superar,venir,pegar","Ricardo López Murphy,Adolfo Rubinstein,Leandro Santoro","número,protagonismo,redondo,superar,venir,pegar",0,0,0,0,0,0,otras,neutra
clarin,politica,interna,vistoso,"","Facundo Manes,Diego Santilli","interna,vistoso,",0,0,0,0,0,0,otras,neutra
clarin,politica,"mayoría,campaña,afiliación,través,red","",lanzar,Florencio Randazzo,"mayoría,campaña,afiliación,través,red,,lanzar",0,0,0.0206185567010309,0,0,0,ideologia,neutra
infobae,politica,"2017,candidatura,senador,provincia",nacional,apostar,Florencio Randazzo,"2017,candidatura,senador,provincia,nacional,apostar",0,0,0.0204081632653061,0.0454545454545455,0,0,personalidad,neutra
infobae,politica,"nivel,desempeño,lista,escenario,gobernador,atención,elección,ciudad,oficialismo,lista,concejal","nacional,legislativo","suceder,encabezar,quedar,mirar,ir",Victoria Tolosa Paz,"nivel,desempeño,lista,escenario,gobernador,atención,elección,ciudad,oficialismo,lista,concejal,nacional,legislativo,suceder,encabezar,quedar,mirar,ir",0,0.0319148936170213,0.0566037735849057,0,0,0,ideologia,neutra
infobae,politica,"boleta,apellido,precandidata,diputada","referenciado,nacional",tener,Victoria Tolosa Paz,"boleta,apellido,precandidata,diputada,referenciado,nacional,tener",0,0.036144578313253,0.0306122448979592,0,0,0,gestion,neutra
infobae,politica,"policía,dinero,efectivo,aparato,documento,vez,encarcelamiento,persecución,gobierno,través,procurador","electrónico,primero,injusto","secuestrar,denunciar,entender,someter",María Eugenia Vidal,"policía,dinero,efectivo,aparato,documento,vez,encarcelamiento,persecución,gobierno,través,procurador,electrónico,primero,injusto,secuestrar,denunciar,entender,someter",0.0294117647058824,0,0,0.0294117647058824,0.0192307692307692,0,etica,positiva
infobae,politica,"fórmula,unidad,interna",confiado,"encabezar,contrastir","Victoria Tolosa Paz,Diego Santilli,Facundo Manes","fórmula,unidad,interna,confiado,encabezar,contrastir",0,0,0.0204081632653061,0,0.025,0,ideologia,positiva
infobae,politica,"pelea,pregunta,política,lista,gobernadora,cabeza,ministro,secretario","gran,radical,formal,fuerte,interno,ex,bonaerense,ex,ex","sacar,acabar,desembarcar,enfrentar,armar","María Eugenia Vidal,Ricardo López Murphy,Adolfo Rubinstein","pelea,pregunta,política,lista,gobernadora,cabeza,ministro,secretario,gran,radical,formal,fuerte,interno,ex,bonaerense,ex,ex,sacar,acabar,desembarcar,enfrentar,armar",0,0.0412371134020619,0.0357142857142857,0.114285714285714,0.0363636363636364,0.0444444444444444,personalidad,negativa
infobae,politica,"cruce,resultado,fuerza,total,derrota,jefe,aspirante,presidencia,2023,pelea,disidente,entusiasma,candidato,fórmula,unidad,fuerza,año","escueto,primero,oficialista,local,mejor,performanz,último","imponer,ver,avalar,aspirar,acercar él,tener",Leandro Santoro,"cruce,resultado,fuerza,total,derrota,jefe,aspirante,presidencia,2023,pelea,disidente,entusiasma,candidato,fórmula,unidad,fuerza,año,escueto,primero,oficialista,local,mejor,performanz,último,imponer,ver,avalar,aspirar,acercar él,tener",0,0,0.0689655172413793,0.0217391304347826,0.0655737704918033,0.0377358490566038,ideologia,positiva
infobae,politica,"preocupación,fuga,voto,derecha,tierra,figura","interno,junto,porteña,encarnado,mediático",temer,Javier Milei,"preocupación,fuga,voto,derecha,tierra,figura,interno,junto,porteña,encarnado,mediático,temer",0,0,0,0,0,0.0277777777777778,otras,negativa
infobae,politica,"ecuación,senador,triunfo,comicio,noviembre","político,fácil,nacional,exuberante","explicar,perder,maquillar","Victoria Tolosa Paz,Diego Santilli","ecuación,senador,triunfo,comicio,noviembre,político,fácil,nacional,exuberante,explicar,perder,maquillar",0,0,0,0.115384615384615,0,0,personalidad,neutra
infobae,politica,"cierre,campaña,marcha,agenda","electoral,forzado,internacional","remozar,complicar",Victoria Tolosa Paz,"cierre,campaña,marcha,agenda,electoral,forzado,internacional,remozar,complicar",0,0,0.03,0,0,0,ideologia,neutra
infobae,opinion,"elección,primaria,lista,candidato,competencia,lista,centralidad,contienda,batalla,rumbo,coalición","nacional,solo,encabezado,junto,liderado,apoyado,encabezado,sostenido,mayor,electoral,futuro,nacional,principal","presentar,presentar,poseer,librar,anticipar","Victoria Tolosa Paz,Diego Santilli,Facundo Manes","elección,primaria,lista,candidato,competencia,lista,centralidad,contienda,batalla,rumbo,coalición,nacional,solo,encabezado,junto,liderado,apoyado,encabezado,sostenido,mayor,electoral,futuro,nacional,principal,presentar,presentar,poseer,librar,anticipar",0,0.0285714285714286,0.0884955752212389,0,0.0491803278688525,0.0188679245283019,ideologia,positiva
infobae,opinion,"resto,fuerza,chances,umbral,voto,elección,competencia,caño-del,figura,piso,voto,elección","realista,válido,general,encabezado,interno,principal,válido,necesario,general","dispersar,superar,competir,ir,presentar,llevar,citar,superar,participar","Florencio Randazzo,Carolina Castro,José Luis Espert,Carolina Píparo","resto,fuerza,chances,umbral,voto,elección,competencia,caño-del,figura,piso,voto,elección,realista,válido,general,encabezado,interno,principal,válido,necesario,general,dispersar,superar,competir,ir,presentar,llevar,citar,superar,participar",0,0.0283018867924528,0.0598290598290598,0.0217391304347826,0.0317460317460317,0.0185185185185185,ideologia,positiva
infobae,opinion,"tensión,irrupción,cuenta,orden,radicalismo",protagónico,"tire,afloje,aplacar,suponer",Facundo Manes,"tensión,irrupción,cuenta,orden,radicalismo,protagónico,tire,afloje,aplacar,suponer",0,0,0,0,0,0,otras,neutra
paginadoce,politica,"interna,lista,regla,juego,principio",encuadrado,"",Ricardo López Murphy,"interna,lista,regla,juego,principio,encuadrado,",0,0,0.0204081632653061,0,0,0,ideologia,neutra
paginadoce,politica,"acuerdo,integración,género,ministro,compañera,lista","proporcional,ex","llegar,transgredir,desplazar",Sandra Pitta,"acuerdo,integración,género,ministro,compañera,lista,proporcional,ex,llegar,transgredir,desplazar",0,0.0344827586206897,0,0.0769230769230769,0,0,personalidad,neutra
paginadoce,politica,"interna,provincia,declaración,competidor,interna","primero,descontrolado","comenzar,hacer,temer","Diego Santilli,Facundo Manes","interna,provincia,declaración,competidor,interna,primero,descontrolado,comenzar,hacer,temer",0,0.0229885057471264,0,0,0,0,gestion,neutra
paginadoce,politica,"despliegue,campaña,competencia,grupo,desplazamiento,consolidación,jefatura",junto,"poner,jugar",Javier Milei,"despliegue,campaña,competencia,grupo,desplazamiento,consolidación,jefatura,junto,poner,jugar",0,0.0229885057471264,0,0,0,0,gestion,neutra
paginadoce,politica,"punto,desempeño,fuerza,fuera,polarización,propuesta,trotskismo,ministro,punto,derecha,macrismo","impredecibl,decisivo,ex","quedar,ir,restar él",Florencio Randazzo,"punto,desempeño,fuerza,fuera,polarización,propuesta,trotskismo,ministro,punto,derecha,macrismo,impredecibl,decisivo,ex,quedar,ir,restar él",0,0,0.0373831775700935,0.0625,0.0196078431372549,0,personalidad,positiva
clarin,politica,"año,corte,boleta","",imponer,María Eugenia Vidal,"año,corte,boleta,,imponer",0,0,0,0.0526315789473684,0,0,personalidad,neutra
lanacion,opinion,"primaria,afuera,palo,campaña,novedad,aparición,madre,padre,candidato,sexo,porro,candidata,idea,cola,espada,calabaza,fútbol,frente,anticampaña,voto","interno,vacío,lleno,picado,bizarro,eficaz","votar,sostener,creer,pedir,votar,cortar,ahuyentar",Guillermo Moreno,"primaria,afuera,palo,campaña,novedad,aparición,madre,padre,candidato,sexo,porro,candidata,idea,cola,espada,calabaza,fútbol,frente,anticampaña,voto,interno,vacío,lleno,picado,bizarro,eficaz,votar,sostener,creer,pedir,votar,cortar,ahuyentar",0,0,0.040983606557377,0.0416666666666667,0.0149253731343284,0.0357142857142857,personalidad,negativa
lanacion,opinion,"precandidata,iphone","pasado,nuevo,costoso","responder,hacer,notar,presumir",Manuela Castañeira,"precandidata,iphone,pasado,nuevo,costoso,responder,hacer,notar,presumir",0,0,0,0,0,0.0303030303030303,otras,negativa
lanacion,opinion,"respuesta,pensamiento",libertario,"quedar,pensar,encuadrar",Javier Milei,"respuesta,pensamiento,libertario,quedar,pensar,encuadrar",0,0,0,0,0.025,0,otras,positiva
clarin,opinion,"peronismo,partido,descubrimiento,astrología,acontecimiento,derrumbe,atentado","pionero,oficialista,grande,tremendo","garchaber,terminar,anticipar,llamar",Victoria Tolosa Paz,"peronismo,partido,descubrimiento,astrología,acontecimiento,derrumbe,atentado,pionero,oficialista,grande,tremendo,garchaber,terminar,anticipar,llamar",0,0,0,0,0.0204081632653061,0,otras,positiva
clarin,opinion,"panelista,tanga,fondo,edificio","producido,audaz",quedar,Cinthia Fernández,"panelista,tanga,fondo,edificio,producido,audaz,quedar",0,0,0,0,0,0,otras,neutra
clarin,opinion,"candidata,estadístico","seguidoro,gran,peronista",llamar,Guillermo Moreno,"candidata,estadístico,seguidoro,gran,peronista,llamar",0,0,0,0,0.025,0,otras,positiva
clarin,opinion,"candidato,cofundador,partido,sentencia,marxista,lucha,combatiente,campo,intelectual,pelea","comunista,italiano,teórico,ideológico,nacional,popular,orgánico","mezclar,exhortar,aplicar,transfor yo,dar",Leandro Santoro,"candidato,cofundador,partido,sentencia,marxista,lucha,combatiente,campo,intelectual,pelea,comunista,italiano,teórico,ideológico,nacional,popular,orgánico,mezclar,exhortar,aplicar,transfor yo,dar",0,0,0.0357142857142857,0.0263157894736842,0,0.0217391304347826,ideologia,negativa
clarin,cultura,"año,muerte,figura,legado,new,tendencia,red,hashtag,agosto,educador,tendencia,día,candidato,opositor,año,clase","social,siguiente,presencial","protagonizar,comparar,tuitear",Facundo Manes,"año,muerte,figura,legado,new,tendencia,red,hashtag,agosto,educador,tendencia,día,candidato,opositor,año,clase,social,siguiente,presencial,protagonizar,comparar,tuitear",0.0263157894736842,0.0202020202020202,0.0265486725663717,0.0540540540540541,0,0.0217391304347826,personalidad,negativa
clarin,politica,"candidato,diputado,espacio,empleado,gimnasio","","ir,usar,agradecer",Florencio Randazzo,"candidato,diputado,espacio,empleado,gimnasio,,ir,usar,agradecer",0,0,0,0,0,0.032258064516129,otras,negativa
clarin,politica,"veda,ajuste,domingo,compañera,lista",último,"agregar,repasar",Carolina Castro,"veda,ajuste,domingo,compañera,lista,último,agregar,repasar",0,0,0,0,0,0.03125,otras,negativa
clarin,politica,"✅,@randazzof,2021,red,precandidato,domingo",interno,"expresar,ir","Florencio Randazzo,Facundo Manes,Diego Santilli","✅,@randazzof,2021,red,precandidato,domingo,interno,expresar,ir",0,0,0,0.04,0,0.0625,personalidad,negativa
clarin,politica,"rato,participación,🇦,@manesf,2021,trabajador","libre,regional","aprovechando,preparar,continuar,defender,decir",Facundo Manes,"rato,participación,🇦,@manesf,2021,trabajador,libre,regional,aprovechando,preparar,continuar,defender,decir",0,0,0,0,0.0217391304347826,0,otras,positiva
clarin,politica,"humor,precandidato,diputado,meme",nacional,"apelar,subir",José Luis Espert,"humor,precandidato,diputado,meme,nacional,apelar,subir",0,0.0238095238095238,0.0306122448979592,0,0,0.032258064516129,ideologia,negativa
clarin,politica,"diputada,candidata,banca,puesto,boleta","nacional,tercer","usar,renovar,encabezar",María Eugenia Vidal,"diputada,candidata,banca,puesto,boleta,nacional,tercer,usar,renovar,encabezar",0,0,0.0297029702970297,0,0,0,ideologia,neutra
clarin,politica,"veda,tuit,departamento",ex,"empezar,regir,apuntar,hablar,tener",María Eugenia Vidal,"veda,tuit,departamento,ex,empezar,regir,apuntar,hablar,tener",0,0,0,0.04,0,0,personalidad,neutra
clarin,politica,"pedido,mes,diputado,precandidato,legislador,precandidata,diputada","pasado,nacional,junto,porteño,nacional",presentar,Sandra Pitta,"pedido,mes,diputado,precandidato,legislador,precandidata,diputada,pasado,nacional,junto,porteño,nacional,presentar",0,0.0697674418604651,0.0808080808080808,0,0,0.0555555555555556,ideologia,negativa
infobae,politica,"gimnasio,año","","gymcenter,tener,hacer",Florencio Randazzo,"gimnasio,año,,gymcenter,tener,hacer",0,0,0,0.05,0,0,personalidad,neutra
infobae,politica,"precandidato,diputado,jornada,veda,actividad,reunión,equipo,operativo,domingo,equipo,campaña","nacional,electoral,profesional,electoral,próximo","ir,aprovechar,retomar,mantener,organizar,informar","Florencio Randazzo,Carolina Castro","precandidato,diputado,jornada,veda,actividad,reunión,equipo,operativo,domingo,equipo,campaña,nacional,electoral,profesional,electoral,próximo,ir,aprovechar,retomar,mantener,organizar,informar",0,0.0520833333333333,0.0545454545454545,0.0540540540540541,0.0363636363636364,0.0217391304347826,ideologia,positiva
infobae,politica,"tanto,videollamada,equipo,trabajo,autopartista,aspecto,gestión,recurso,seguridad,higiene,compañía","vinculado,humano","mantener,repasar",Carolina Castro,"tanto,videollamada,equipo,trabajo,autopartista,aspecto,gestión,recurso,seguridad,higiene,compañía,vinculado,humano,mantener,repasar",0,0.032967032967033,0,0.0666666666666667,0.0204081632653061,0,personalidad,positiva
